,name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers,steamId,Price,Release_date,Review_no,Review_type,Tags,Description
1677,,,,,,,,,,,,21.99,2017-07-27,11093.0,Mixed,"FPS,Singleplayer,Action,Multiplayer,Shooter,War,Military,First-Person,Controller,Violent,Story Rich,Remake,Co-op,Classic,Stealth,Casual,Gore,Zombies,World War II,Atmospheric","One of the most critically-acclaimed games in history, Call of Duty: Modern Warfare is back, remastered in true high-definition, featuring improved textures, physically based rendering, high-dynamic range lighting and much more."
1678,,,,,,,,,,,,3.05,2021-04-01,119221.0,Overwhelmingly Positive,"Sandbox,Simulation,Funny,War,Physics,Strategy,Singleplayer,Realistic,Indie,Adventure,Colorful,Fantasy,3D,Comedy,Action,Historical,Family Friendly,Cute,Wargame,Memes","Be the leader of wobblers from ancient lands, spooky places, and fantasy worlds. Watch them fight in simulations made with the wobbliest physics system ever created, make your own wobblers in the unit creator and send your army off to fight your friends in multiplayer."
1679,,,,,,,,,,,,29.99,2022-05-16,23900.0,Very Positive,"Zombies,Third-Person Shooter,Hero Shooter,PvP,Funny,Character Customization,Action,Shooter,Team-Based,Multiplayer,Third Person,Casual,Controller,Cute,Colorful,Cartoon,Combat,Atmospheric,Co-op,Online Co-Op","Ready the Peashooters and prepare for the craziest, funniest shooter in the universe: Plants vs. Zombies Garden Warfare 2."
1680,,,,,,,,,,,,69.99,2024-09-03,22.0,Positive,"Action,Shooter,FPS,Tactical,PvP,Multiplayer,Character Customization,3D,First-Person,Colorful,Combat,Team-Based,Stylized,Futuristic,Sci-fi,Anime,Hentai","Celebrate the launch of Spectre Divide with the Founder’s Pack! This pack includes the Masterpiece Archangel Weapon Bundle - which includes 4 incredible Weapon Skins and 3 cosmetics. Also included are 3 awesome Accessories to showcase your Founder status, and 4300 Spectre Points (SP)."
1681,,,,,,,,,,,,12.36,2023-09-07,2774.0,Very Positive,"Co-op,Multiplayer,Space Sim,Adventure,Space,Roguelite,Online Co-Op,Action,First-Person,Indie,PvE,Exploration,Action-Adventure,Futuristic,Colorful,Sci-fi,Early Access,Flight,Character Customization,Combat","Void Crew is a Chaotic, Co-op Roguelite game for 1 to 4 players: Outfit your spaceship and crew for thrilling quests, brave fierce enemies in Space Battles... and try not to panic!"
1682,,,,,,,,,,,,0.0,2012-06-06,19476.0,Very Positive,"Free to Play,MMORPG,Massively Multiplayer,Open World,Fantasy,RPG,Adventure,Multiplayer,Character Customization,Based On A Novel,Exploration,Action,Story Rich,Online Co-Op,Co-op,Survival,Third Person,PvP,Singleplayer,Dark Fantasy",Join the world’s greatest fellowship of players in the award-winning online re-creation of J. R. R. Tolkien’s legendary Middle-earth.
1683,,,,,,,,,,,,29.99,2024-06-08,79.0,Mixed,"Action,Adventure,2D Fighter,Fighting,Character Customization,Arcade,Multiplayer,Competitive,PvP,Open World,eSports,Singleplayer,Local Multiplayer,Action RPG,Controller,3D,Great Soundtrack,Sandbox,Martial Arts,3D Fighter","Year 2 Character Pass

- 4 additional characters (M. Bison, Terry, Mai, Elena)

- 4 additional characters' colors: Outfit 1 Colors 3-10

- Purchase bonus: 4,200 Drive Tickets"
1684,,,,,,,,,,,,42.96,2021-03-31,11726.0,Very Positive,"Action,Adventure,RPG,Roguelike,Difficult,Replay Value,Action Roguelike,Gore,Indie,Pixel Graphics,Singleplayer,Multiplayer,Dungeon Crawler,2D,Roguelite,Dark,Great Soundtrack,Procedural Generation,Atmospheric,Horror","The Binding of Isaac: Repentance is the ultimate version of Binding of Isaac, featuring all content from the Rebirth, Afterbirth and Afterbirth+ expansions, plus hundreds of new features and improvements. The ultimate edition of the genre-defining roguelike!"
1685,,,,,,,,,,,,8.19,2015-12-02,76388.0,Very Positive,"Dinosaurs,Survival,Open World,Multiplayer,Simulation,Hunting,Realistic,Massively Multiplayer,Adventure,Early Access,Action,Third Person,Horror,Co-op,Sandbox,Walking Simulator,Strategy,Team-Based,RPG,Indie","Experience fierce open world survival gameplay as you attempt to stay alive on an unforgiving island inhabited by dinosaurs!



Hunt. Grow. Survive."
1686,,,,,,,,,,,,8.19,2023-01-01,24324.0,Very Positive,"VR,Psychological Horror,Multiplayer,Parkour,First-Person,Funny,Horror,3D,Survival Horror,PvP,Action,3D Platformer,Nature,Physics,Platformer,Casual,NSFW,6DOF,Early Access,Minimalist","Run, jump, and climb using only your hands. Play tag or infection with people online. Run away from the infected players, or outmaneuver the survivors to catch them. Embrace your inner ape."
1687,,,,,,,,,,,,69.99,2022-12-02,29939.0,Mixed,"Racing,Multiplayer,Open World,Action,Driving,Singleplayer,Character Customization,Combat Racing,Controller,Arcade,Casual,Online Co-Op,Simulation,Atmospheric,Sports,Adventure,Anime,Immersive,Music,Split Screen","Race to the top, definitely don’t flop. Outsmart the cops, and enter weekly qualifiers for The Grand: the ultimate street race. Pack your garage with precision-tuned, custom rides, and light up the streets with your style."
1688,,,,,,,,,,,,3.99,2024-08-12,117.0,Very Positive,"Action,Adventure,Indie,Strategy","Deep in the Lands of the Old Faith lies paradise, for any pilgrims brave enough to seek it…"
1689,,,,,,,,,,,,0.0,2020-08-05,23377.0,Mostly Positive,"Free to Play,MMORPG,Character Customization,Anime,Multiplayer,RPG,Action,Online Co-Op,JRPG,Massively Multiplayer,Sci-fi,Action RPG,Fantasy,Open World,Mechs,Co-op,Nudity,Cute,Great Soundtrack,Sexual Content","Phantasy Star Online 2 New Genesis is a free-to-play action MMO.

Join players around the world to explore the planet Halpha and fight in epic battles as ARKS Defenders!

Unleash your imagination with our ultimate character creation experience and creative spaces to create your own phantasy."
1690,,,,,,,,,,,,39.99,2020-06-11,136484.0,Very Positive,"FPS,Multiplayer,World War I,Singleplayer,War,Shooter,Action,First-Person,Historical,Atmospheric,PvP,Massively Multiplayer,Gore,Tanks,Destruction,Open World,Violent,Physics,Mature,Great Soundtrack","Battlefield™ 1 takes you back to The Great War, WW1, where new technology and worldwide conflict changed the face of warfare forever."
1691,,,,,,,,,,,,13.3,2017-03-17,96785.0,Very Positive,"Great Soundtrack,Story Rich,Female Protagonist,Hack and Slash,Action,Open World,RPG,JRPG,Anime,Post-apocalyptic,Singleplayer,Robots,Atmospheric,Sci-fi,Nudity,Adventure,Bullet Hell,Spectacle fighter,Character Action Game,Violent","NieR: Automata tells the story of androids 2B, 9S and A2 and their battle to reclaim the machine-driven dystopia overrun by powerful machines."
1692,,,,,,,,,,,,59.99,2023-03-08,16032.0,Mostly Positive,"Action,Singleplayer,FPS,Multiplayer,Shooter,Military,First-Person,Tactical,Modern,Story Rich,Co-op,PvP,Gun Customization,Gore,Violent,Online Co-Op,Battle Royale,Realistic,Zombies,War",Experience a visceral Campaign or assemble your team in the ultimate online playground with multiple Special Ops challenges and a mix of Multiplayer maps and modes.
1693,,,,,,,,,,,,7.49,2015-11-19,26061.0,Very Positive,"Assassin,Open World,Action,Stealth,Parkour,Historical,Adventure,Third Person,Singleplayer,Story Rich,Female Protagonist,Atmospheric,Multiplayer,Steampunk,Great Soundtrack,Strategy,Gore,Funny,Co-op,RPG","London, 1868. In the heart of the Industrial Revolution, lead your underworld organization and grow your influence to fight those who exploit the less privileged in the name of progress"
1694,,,,,,,,,,,,6.99,2019-12-12,11542.0,Very Positive,"Open World Survival Craft,Survival,Multiplayer,Open World,Sandbox,Crafting,RPG,Adventure,Building,Exploration,Co-op,Base Building,Pixel Graphics,Online Co-Op,Action,Singleplayer,Atmospheric,2D,Indie,Early Access","Build, quest, and conquer across an infinite procedurally generated world. Play alone or with friends as you establish a settlement and explore deep dungeons, fight monsters and bosses, mine rare ores, craft magical equipment, recruit specialists for your colony, and more!"
1695,,,,,,,,,,,,9.69,2021-09-21,16022.0,Very Positive,"Zombies,Multiplayer,Online Co-Op,Action,Co-op,Singleplayer,Shooter,Third-Person Shooter,PvE,FPS,Survival Horror,Gun Customization,Gore,Post-apocalyptic,Character Customization,First-Person,Violent,Third Person,Combat,Horror","World War Z is a heart-pounding coop third-person shooter for up to 4 players featuring massive swarms of hundreds of zombies, focused on fast-paced, gruesomely spectacular action."
1696,,,,,,,,,,,,10.49,2021-11-18,81555.0,Very Positive,"Roguelite,FPS,Online Co-Op,Co-op,Roguelike,Multiplayer,Looter Shooter,Indie,Action,RPG,Adventure,Shooter,Action Roguelike,First-Person,Dungeon Crawler,Replay Value,Singleplayer,Early Access,Fast-Paced,Loot","Gunfire Reborn is a level-based adventure game featuring FPS, Roguelite and RPG. Players can control heroes with various abilities to experience diverse Build gameplay, use various weapons to explore procedurally-generated levels. You can play the game alone, or join 4-player coop."
1697,,,,,,,,,,,,29.99,2020-06-18,45540.0,Very Positive,"Online Co-Op,Co-op,Split Screen,Story Rich,Local Co-Op,Action-Adventure,Multiplayer,Action,Adventure,Crime,Third Person,Emotional,Conversation,Atmospheric,Nudity,Cinematic,Sexual Content,Violent,Singleplayer,Indie",A Way Out is an exclusively co-op adventure where you play the role of one of two prisoners making their daring escape from prison.
1698,,,,,,,,,,,,69.99,2023-04-28,51100.0,Mixed,"Action,Adventure,Souls-like,Singleplayer,Third Person,Sci-fi,Open World,Action-Adventure,Story Rich,Space,Swordplay,Parkour,Exploration,Combat,Character Customization,RPG,Atmospheric,Great Soundtrack,Difficult,Multiplayer","The story of Cal Kestis continues in STAR WARS Jedi: Survivor™, a galaxy-spanning, third-person, action-adventure game."
1699,,,,,,,,,,,,19.99,2024-08-02,10.0,Mostly Positive,"FPS,Multiplayer,Action,Shooter,Singleplayer,Military,First-Person,War,Modern,Tactical,Violent,Co-op,Realistic,Story Rich,Atmospheric,Mature,Online Co-Op,Gore,Third-Person Shooter,Third Person",Get Call of Duty® Points* and in-game content for Call of Duty®: Modern Warfare® III and Call of Duty®: Warzone™.
1700,,,,,,,,,,,,4.49,2012-06-01,44626.0,Very Positive,"Action,Third-Person Shooter,Bullet Time,Story Rich,Multiplayer,Shooter,Cinematic,Third Person,Noir,Singleplayer,Great Soundtrack,Atmospheric,Violent,Nudity,Adventure,Dark,Linear,Drama,Open World,Co-op","No longer a New York City cop, Max Payne moves to São Paulo to protect a wealthy family in an effort to finally escape his troubled past. 

This complete edition of Max Payne 3 includes the complete original game and all previously released downloadable content."
1701,,,,,,,,,,,,14.99,2023-06-21,8506.0,Very Positive,"Singleplayer,Shooter,Gore,FPS,Horror,Violent,Action,First-Person,Bullet Time,Blood,Indie,Fast-Paced,Psychological Horror,Boomer Shooter,Stealth,Atmospheric,Combat,Sci-fi,Difficult,Destruction","Become the ultimate badass in Trepang2: A gory, action-packed FPS set in the near future. Unleash all hell on your enemies, dodge bullets and leave a trail of destruction in this hardcore and frenetic shooter."
1702,,,,,,,,,,,,39.99,2021-09-10,24968.0,Very Positive,"Anime,RPG,JRPG,Action RPG,Singleplayer,Open World,Fantasy,Action,Story Rich,Third Person,Magic,Adventure,Combat,Romance,Female Protagonist,Controller,Character Customization,Sexual Content,Hack and Slash,Multiplayer","300 years of tyranny. A mysterious mask. Lost pain and memories. Wield the Blazing Sword and join a mysterious, untouchable girl to fight your oppressors. Experience a tale of liberation, featuring characters with next-gen graphical expressiveness!"
1703,,,,,,,,,,,,69.99,2022-10-28,6249.0,Overwhelmingly Negative,"Action,FPS,Multiplayer,Singleplayer,Shooter,Military,War,Online Co-Op,Gore,Story Rich,PvP,Tactical,Violent,Realistic,Co-op,Atmospheric,Third-Person Shooter,Third Person,First-Person,Dating Sim",Call of Duty®: Modern Warfare® II drops players into an unprecedented global conflict that features the return of the iconic Operators of Task Force 141.
